,sequence,gdaxi,ftse,gspc
,,,,
Date,,,,
2014-04-04,15063.76953125,9695.76953125,6695.60009765625,1865.0899658203125
2014-04-07,14808.849609375,9510.849609375,6622.7998046875,1845.0400390625
2014-04-08,14606.8798828125,9490.7900390625,6590.7001953125,1851.9599609375
2014-04-09,14299.6904296875,9506.349609375,6635.60009765625,1872.1800537109375
2014-04-10,14300.1201171875,9454.5400390625,6642.0,1833.0799560546875
2014-04-11,13960.0498046875,9315.2900390625,6561.7001953125,1815.68994140625
2014-04-14,13910.16015625,9339.169921875,6583.7998046875,1830.6099853515625
2014-04-15,13996.8095703125,9173.7099609375,6541.60009765625,1842.97998046875
2014-04-16,14417.6796875,9317.8203125,6584.2001953125,1862.31005859375
2014-04-17,14417.5302734375,9409.7099609375,6625.2998046875,1864.8499755859375
2014-04-18,14516.26953125,9409.7099609375,6625.2998046875,1864.8499755859375
2014-04-21,14512.3798828125,9409.7099609375,6625.2998046875,1871.8900146484375
2014-04-22,14388.76953125,9600.08984375,6681.7998046875,1879.550048828125
2014-04-23,14546.26953125,9544.1904296875,6674.7001953125,1875.3900146484375
2014-04-24,14404.990234375,9548.6796875,6703.0,1878.6099853515625
2014-04-25,14429.259765625,9401.5498046875,6685.7001953125,1863.4000244140625
2014-04-28,14288.23046875,9446.3603515625,6700.2001953125,1869.4300537109375
2014-04-29,14288.23046875,9584.1201171875,6769.89990234375,1878.3299560546875
2014-04-30,14304.1103515625,9603.23046875,6780.0,1883.949951171875
2014-05-01,14485.1298828125,9603.23046875,6808.89990234375,1883.6800537109375
2014-05-02,14457.509765625,9556.01953125,6822.39990234375,1881.1400146484375
2014-05-05,14457.509765625,9529.5,6822.39990234375,1884.6600341796875
2014-05-06,14457.509765625,9467.5302734375,6798.60009765625,1867.719970703125
2014-05-07,14033.4501953125,9521.2998046875,6796.39990234375,1878.2099609375
2014-05-08,14163.7802734375,9607.400390625,6839.2998046875,1875.6300048828125
2014-05-09,14199.58984375,9581.4501953125,6814.60009765625,1878.47998046875
2014-05-12,14149.51953125,9702.4599609375,6851.7998046875,1896.6500244140625
2014-05-13,14425.4404296875,9754.4296875,6873.10009765625,1897.449951171875
2014-05-14,14405.759765625,9754.3896484375,6878.5,1888.530029296875
2014-05-15,14298.2099609375,9656.0498046875,6840.89990234375,1870.8499755859375
2014-05-16,14096.58984375,9629.099609375,6855.7998046875,1877.8599853515625
2014-05-19,14006.4404296875,9659.3896484375,6844.60009765625,1885.0799560546875
2014-05-20,14075.25,9639.080078125,6802.0,1872.8299560546875
2014-05-21,14042.169921875,9697.8701171875,6821.0,1888.030029296875
2014-05-22,14337.7900390625,9720.91015625,6820.60009765625,1892.489990234375
2014-05-23,14462.169921875,9768.009765625,6815.7998046875,1900.530029296875
2014-05-26,14602.51953125,9892.8203125,6815.7998046875,1900.530029296875
2014-05-27,14636.51953125,9940.8203125,6844.89990234375,1911.9100341796875
2014-05-28,14670.9501953125,9939.169921875,6851.2001953125,1909.780029296875
2014-05-29,14681.7197265625,9938.900390625,6871.2998046875,1920.030029296875
2014-05-30,14632.3798828125,9943.26953125,6844.5,1923.5699462890625
2014-06-02,14935.919921875,9950.1201171875,6864.10009765625,1924.969970703125
2014-06-03,15034.25,9919.740234375,6836.2998046875,1924.239990234375
2014-06-04,15067.9599609375,9926.669921875,6818.60009765625,1927.8800048828125
2014-06-05,15079.3701171875,9947.830078125,6813.5,1940.4599609375
2014-06-06,15077.240234375,9987.1904296875,6858.2001953125,1949.43994140625
2014-06-09,15124.0,10008.6298828125,6875.0,1951.27001953125
2014-06-10,14994.7998046875,10028.7998046875,6873.60009765625,1950.7900390625
2014-06-11,15069.48046875,9949.8095703125,6838.89990234375,1943.8900146484375
2014-06-12,14973.5302734375,9938.7001953125,6843.10009765625,1930.1099853515625
2014-06-13,15097.83984375,9912.8701171875,6777.89990234375,1936.1600341796875
2014-06-16,14933.2900390625,9883.98046875,6754.60009765625,1937.780029296875
2014-06-17,14975.9697265625,9920.3203125,6766.7998046875,1941.989990234375
2014-06-18,15115.7998046875,9930.330078125,6778.60009765625,1956.97998046875
2014-06-19,15361.16015625,10004.0,6808.10009765625,1959.47998046875
2014-06-20,15349.419921875,9987.240234375,6825.2001953125,1962.8699951171875
2014-06-23,15369.2802734375,9920.919921875,6800.60009765625,1962.6099853515625
2014-06-24,15376.240234375,9938.080078125,6787.10009765625,1949.97998046875
2014-06-25,15266.6103515625,9867.75,6733.60009765625,1959.530029296875
2014-06-26,15308.490234375,9804.900390625,6735.10009765625,1957.219970703125
2014-06-27,15095.0,9815.169921875,6757.7998046875,1960.9599609375
2014-06-30,15162.099609375,9833.0703125,6743.89990234375,1960.22998046875
2014-07-01,15326.2001953125,9902.41015625,6802.89990234375,1973.3199462890625
2014-07-02,15369.9697265625,9911.26953125,6816.39990234375,1974.6199951171875
2014-07-03,15348.2900390625,10029.4296875,6865.2001953125,1985.43994140625
2014-07-04,15437.1298828125,10009.080078125,6866.10009765625,1985.43994140625
2014-07-07,15379.4404296875,9906.0703125,6823.5,1977.6500244140625
2014-07-08,15314.41015625,9772.669921875,6738.5,1963.7099609375
2014-07-09,15302.650390625,9808.2001953125,6718.0,1972.8299560546875
2014-07-10,15216.4697265625,9659.1298828125,6672.39990234375,1964.6800537109375
2014-07-11,15164.0400390625,9666.33984375,6690.2001953125,1967.5699462890625
2014-07-14,15296.8203125,9783.009765625,6746.10009765625,1977.0999755859375
2014-07-15,15395.16015625,9719.41015625,6710.5,1973.280029296875
2014-07-16,15379.2998046875,9859.26953125,6784.7001953125,1981.5699462890625
2014-07-17,15370.259765625,9753.8798828125,6738.2998046875,1958.1199951171875
2014-07-18,15215.7099609375,9720.01953125,6749.5,1978.219970703125
2014-07-21,15215.7099609375,9612.0498046875,6728.39990234375,1973.6300048828125
2014-07-22,15343.2802734375,9734.330078125,6795.2998046875,1983.530029296875
2014-07-23,15328.5595703125,9753.5595703125,6798.2001953125,1987.010009765625
2014-07-24,15284.419921875,9794.0595703125,6821.5,1987.97998046875
2014-07-25,15457.8701171875,9644.009765625,6791.60009765625,1978.3399658203125
2014-07-28,15529.400390625,9598.169921875,6788.10009765625,1978.9100341796875
2014-07-29,15618.0703125,9653.6298828125,6807.7998046875,1969.949951171875
2014-07-30,15646.23046875,9593.6796875,6773.39990234375,1970.0699462890625
2014-07-31,15620.76953125,9407.48046875,6730.10009765625,1930.6700439453125
2014-08-01,15523.1103515625,9210.080078125,6679.2001953125,1925.1500244140625
2014-08-04,15474.5,9154.1396484375,6677.5,1938.989990234375
2014-08-05,15320.3095703125,9189.740234375,6682.5,1920.2099609375
2014-08-06,15159.7900390625,9130.0400390625,6636.2001953125,1920.239990234375
2014-08-07,15232.3701171875,9038.9697265625,6597.39990234375,1909.5699462890625
2014-08-08,14778.3701171875,9009.3203125,6567.39990234375,1931.5899658203125
2014-08-11,15130.51953125,9180.740234375,6632.7998046875,1936.9200439453125
2014-08-12,15161.3095703125,9069.4697265625,6632.39990234375,1933.75
2014-08-13,15213.6298828125,9198.8798828125,6656.7001953125,1946.719970703125
2014-08-14,15314.5703125,9225.099609375,6685.2998046875,1955.1800537109375
2014-08-15,15318.33984375,9092.599609375,6689.10009765625,1955.06005859375
2014-08-18,15322.599609375,9245.330078125,6741.2998046875,1971.739990234375
2014-08-19,15449.7900390625,9334.2802734375,6779.2998046875,1981.5999755859375
2014-08-20,15454.4501953125,9314.5703125,6755.5,1986.510009765625
2014-08-21,15586.2001953125,9401.5302734375,6777.7001953125,1992.3699951171875
2014-08-22,15539.1904296875,9339.169921875,6775.2998046875,1988.4000244140625
2014-08-25,15613.25,9510.1396484375,6775.2998046875,1997.9200439453125
2014-08-26,15521.2197265625,9588.150390625,6822.7998046875,2000.02001953125
2014-08-27,15534.8203125,9569.7099609375,6830.7001953125,2000.1199951171875
2014-08-28,15459.8603515625,9462.5595703125,6805.7998046875,1996.739990234375
2014-08-29,15424.58984375,9470.169921875,6819.7998046875,2003.3699951171875
2014-09-01,15476.599609375,9479.0302734375,6825.2998046875,2003.3699951171875
2014-09-02,15668.599609375,9507.01953125,6829.2001953125,2002.280029296875
2014-09-03,15728.349609375,9626.490234375,6873.60009765625,2000.719970703125
2014-09-04,15676.1796875,9724.259765625,6878.0,1997.6500244140625
2014-09-05,15668.6796875,9747.01953125,6855.10009765625,2007.7099609375
2014-09-08,15705.1103515625,9758.0302734375,6834.7998046875,2001.5400390625
2014-09-09,15749.150390625,9710.7001953125,6829.0,1988.43994140625
2014-09-10,15788.7802734375,9700.169921875,6830.10009765625,1995.68994140625
2014-09-11,15909.2001953125,9691.2802734375,6799.60009765625,1997.449951171875
2014-09-12,15948.2900390625,9651.1298828125,6807.0,1985.5400390625
2014-09-15,15948.2900390625,9659.6298828125,6804.2001953125,1984.1300048828125
2014-09-16,15911.5302734375,9632.9296875,6792.2001953125,1998.97998046875
2014-09-17,15888.669921875,9661.5,6780.89990234375,2001.5699462890625
2014-09-18,16067.5703125,9798.1298828125,6819.2998046875,2011.3599853515625
2014-09-19,16321.169921875,9799.259765625,6837.89990234375,2010.4000244140625
2014-09-22,16205.900390625,9749.5400390625,6773.60009765625,1994.2900390625
2014-09-23,16205.900390625,9595.0302734375,6676.10009765625,1982.77001953125
2014-09-24,16167.4501953125,9661.9697265625,6706.2998046875,1998.300048828125
2014-09-25,16374.1396484375,9510.009765625,6639.7001953125,1965.989990234375
2014-09-26,16229.8603515625,9490.5498046875,6649.39990234375,1982.8499755859375
2014-09-29,16310.6396484375,9422.91015625,6646.60009765625,1977.800048828125
2014-09-30,16173.51953125,9474.2998046875,6622.7001953125,1972.2900390625
2014-10-01,16082.25,9382.0302734375,6557.5,1946.1600341796875
2014-10-02,15661.990234375,9195.6796875,6446.39990234375,1946.1700439453125
2014-10-03,15708.650390625,9195.6796875,6527.89990234375,1967.9000244140625
2014-10-06,15890.9501953125,9209.509765625,6563.7001953125,1964.8199462890625
2014-10-07,15783.830078125,9086.2099609375,6495.60009765625,1935.0999755859375
2014-10-08,15595.98046875,8995.330078125,6482.2001953125,1968.8900146484375
2014-10-09,15478.9296875,9005.01953125,6431.89990234375,1928.2099609375
2014-10-10,15300.5498046875,8788.8095703125,6340.0,1906.1300048828125
2014-10-13,15300.5498046875,8812.4296875,6366.2001953125,1874.739990234375
2014-10-14,14936.509765625,8825.2099609375,6392.7001953125,1877.699951171875
2014-10-15,15073.51953125,8571.9501953125,6211.60009765625,1862.489990234375
2014-10-16,14738.3798828125,8582.900390625,6195.89990234375,1862.760009765625
2014-10-17,14532.509765625,8850.26953125,6310.2998046875,1886.760009765625
2014-10-20,15111.23046875,8717.759765625,6267.10009765625,1904.010009765625
2014-10-21,14804.2802734375,8886.9599609375,6372.2998046875,1941.280029296875
2014-10-22,15195.76953125,8940.1396484375,6399.7001953125,1927.1099853515625
2014-10-23,15138.9599609375,9047.3095703125,6419.2001953125,1950.8199462890625
2014-10-24,15291.6396484375,8987.7998046875,6388.7001953125,1964.5799560546875
2014-10-27,15388.7197265625,8902.6103515625,6363.5,1961.6300048828125
2014-10-28,15329.91015625,9068.1904296875,6402.2001953125,1985.050048828125
2014-10-29,15553.91015625,9082.8095703125,6453.89990234375,1982.300048828125
2014-10-30,15658.2001953125,9114.83984375,6463.60009765625,1994.6500244140625
2014-10-31,16413.759765625,9326.8701171875,6546.5,2018.050048828125
2014-11-03,16413.759765625,9251.7001953125,6488.0,2017.81005859375
2014-11-04,16862.470703125,9166.4697265625,6454.0,2012.0999755859375
2014-11-05,16937.3203125,9315.48046875,6539.10009765625,2023.5699462890625
2014-11-06,16792.48046875,9377.41015625,6551.2001953125,2031.2099609375
2014-11-07,16880.380859375,9291.830078125,6567.2001953125,2031.9200439453125
2014-11-10,16780.529296875,9351.8701171875,6611.2998046875,2038.260009765625
2014-11-11,17124.109375,9369.0302734375,6627.39990234375,2039.6800537109375
2014-11-12,17197.05078125,9210.9599609375,6611.0,2038.25
2014-11-13,17392.7890625,9248.509765625,6635.5,2039.3299560546875
2014-11-14,17490.830078125,9252.9404296875,6654.39990234375,2039.8199462890625
2014-11-17,16973.80078125,9306.349609375,6672.0,2041.3199462890625
2014-11-18,17344.060546875,9456.5302734375,6709.10009765625,2051.800048828125
2014-11-19,17288.75,9472.7998046875,6696.60009765625,2048.719970703125
2014-11-20,17300.859375,9483.9697265625,6678.89990234375,2052.75
2014-11-21,17357.509765625,9732.5498046875,6750.7998046875,2063.5
2014-11-24,17357.509765625,9785.5400390625,6729.7998046875,2069.409912109375
2014-11-25,17407.619140625,9861.2099609375,6731.10009765625,2067.030029296875
2014-11-26,17383.580078125,9915.5595703125,6729.2001953125,2072.830078125
2014-11-27,17248.5,9974.8701171875,6723.39990234375,2072.830078125
2014-11-28,17459.849609375,9980.849609375,6722.60009765625,2067.56005859375
2014-12-01,17590.099609375,9963.509765625,6656.39990234375,2053.43994140625
2014-12-02,17663.220703125,9934.080078125,6742.10009765625,2066.550048828125
2014-12-03,17720.4296875,9971.7900390625,6716.60009765625,2074.330078125
2014-12-04,17887.2109375,9851.349609375,6679.39990234375,2071.919921875
2014-12-05,17920.44921875,10087.1201171875,6742.7998046875,2075.3701171875
2014-12-08,17935.640625,10014.990234375,6672.2001953125,2060.31005859375
2014-12-09,17813.380859375,9793.7099609375,6529.5,2059.820068359375
2014-12-10,17412.580078125,9799.73046875,6500.0,2026.1400146484375
2014-12-11,17257.400390625,9862.5302734375,6461.7001953125,2035.3299560546875
2014-12-12,17371.580078125,9594.73046875,6300.60009765625,2002.3299560546875
2014-12-15,17099.400390625,9334.009765625,6182.7001953125,1989.6300048828125
2014-12-16,16755.3203125,9563.8896484375,6331.7998046875,1972.739990234375
2014-12-17,16819.73046875,9544.4296875,6336.5,2012.8900146484375
2014-12-18,17210.05078125,9811.0595703125,6466.0,2061.22998046875
2014-12-19,17621.400390625,9786.9599609375,6545.2998046875,2070.64990234375
2014-12-22,17635.140625,9865.759765625,6576.7001953125,2078.5400390625
2014-12-23,17635.140625,9922.1103515625,6598.2001953125,2082.169921875
2014-12-24,17854.23046875,9922.1103515625,6598.2001953125,2081.8798828125
2014-12-25,17808.75,9922.1103515625,6598.2001953125,2081.8798828125
2014-12-26,17818.9609375,9922.1103515625,6598.2001953125,2088.77001953125
2014-12-29,17729.83984375,9927.1298828125,6633.5,2090.570068359375
2014-12-30,17450.76953125,9805.5498046875,6547.0,2080.35009765625
2014-12-31,17450.76953125,9805.5498046875,6547.0,2058.89990234375
2015-01-01,17450.76953125,9805.5498046875,6547.0,2058.89990234375
2015-01-02,17450.76953125,9764.73046875,6547.7998046875,2058.199951171875
2015-01-05,17408.7109375,9473.16015625,6417.2001953125,2020.5799560546875
2015-01-06,16883.189453125,9469.66015625,6366.5,2002.6099853515625
2015-01-07,16885.330078125,9518.1796875,6419.7998046875,2025.9000244140625
2015-01-08,17167.099609375,9837.6103515625,6570.0,2062.139892578125
2015-01-09,17197.73046875,9648.5,6501.10009765625,2044.81005859375
2015-01-12,17197.73046875,9781.900390625,6501.39990234375,2028.260009765625
2015-01-13,17087.7109375,9941.0,6542.2001953125,2023.030029296875
2015-01-14,16795.9609375,9817.080078125,6388.5,2011.27001953125
2015-01-15,17108.69921875,10032.6103515625,6498.7998046875,1992.6700439453125
2015-01-16,16864.16015625,10167.76953125,6550.2998046875,2019.4200439453125
2015-01-19,17014.2890625,10242.349609375,6585.5,2019.4200439453125
2015-01-20,17366.30078125,10257.1298828125,6620.10009765625,2022.550048828125
2015-01-21,17280.48046875,10299.23046875,6728.0,2032.1199951171875
2015-01-22,17329.01953125,10435.6201171875,6796.60009765625,2063.14990234375
2015-01-23,17511.75,10649.580078125,6832.7998046875,2051.820068359375
2015-01-26,17468.51953125,10798.330078125,6852.39990234375,2057.090087890625
2015-01-27,17768.30078125,10628.580078125,6811.60009765625,2029.550048828125
2015-01-28,17795.73046875,10710.9697265625,6825.89990234375,2002.1600341796875
2015-01-29,17606.220703125,10737.8701171875,6810.60009765625,2021.25
2015-01-30,17674.390625,10694.3203125,6749.39990234375,1994.989990234375
2015-02-02,17558.0390625,10828.009765625,6782.60009765625,2020.8499755859375
2015-02-03,17335.849609375,10890.9501953125,6871.7998046875,2050.030029296875
2015-02-04,17678.740234375,10911.3203125,6860.0,2041.510009765625
2015-02-05,17504.619140625,10905.41015625,6865.89990234375,2062.52001953125
2015-02-06,17648.5,10846.3896484375,6853.39990234375,2055.469970703125
2015-02-09,17711.9296875,10663.509765625,6837.2001953125,2046.739990234375
2015-02-10,17652.6796875,10753.830078125,6829.10009765625,2068.590087890625
2015-02-11,17652.6796875,10752.1103515625,6818.2001953125,2068.530029296875
2015-02-12,17979.720703125,10919.650390625,6828.10009765625,2088.47998046875
2015-02-13,17913.359375,10963.400390625,6873.5,2096.989990234375
2015-02-16,18004.76953125,10923.23046875,6857.10009765625,2096.989990234375
2015-02-17,17987.08984375,10895.6201171875,6898.10009765625,2100.340087890625
2015-02-18,18199.169921875,10961.0,6898.10009765625,2099.679931640625
2015-02-19,18264.7890625,11001.9404296875,6888.89990234375,2097.449951171875
2015-02-20,18332.30078125,11050.6396484375,6915.2001953125,2110.300048828125
2015-02-23,18466.919921875,11130.919921875,6912.2001953125,2109.659912109375
2015-02-24,18603.48046875,11205.740234375,6949.60009765625,2115.47998046875
2015-02-25,18585.19921875,11210.26953125,6935.39990234375,2113.860107421875
2015-02-26,18785.7890625,11327.1904296875,6949.7001953125,2110.739990234375
2015-02-27,18797.939453125,11401.66015625,6946.7001953125,2104.5
2015-03-02,18826.880859375,11410.3603515625,6940.60009765625,2117.389892578125
2015-03-03,18815.16015625,11280.3603515625,6889.10009765625,2107.780029296875
2015-03-04,18703.599609375,11390.3798828125,6919.2001953125,2098.530029296875
2015-03-05,18751.83984375,11504.009765625,6961.10009765625,2101.0400390625
2015-03-06,18971.0,11550.9697265625,6911.7998046875,2071.260009765625
2015-03-09,18790.55078125,11582.1103515625,6876.5,2079.429931640625
2015-03-10,18665.109375,11500.3798828125,6702.7998046875,2044.1600341796875
2015-03-11,18723.51953125,11805.990234375,6721.5,2040.239990234375
2015-03-12,18991.109375,11799.3896484375,6761.10009765625,2065.949951171875
2015-03-13,19254.25,11901.6103515625,6740.60009765625,2053.39990234375
2015-03-16,19246.060546875,12167.7197265625,6804.10009765625,2081.18994140625
2015-03-17,19437.0,11980.849609375,6837.60009765625,2074.280029296875
2015-03-18,19544.48046875,11922.76953125,6945.2001953125,2099.5
2015-03-19,19476.560546875,11899.400390625,6962.2998046875,2089.27001953125
2015-03-20,19560.220703125,12039.3701171875,7022.5,2108.10009765625
2015-03-23,19754.359375,11895.83984375,7037.7001953125,2104.419921875
2015-03-24,19713.44921875,12005.6904296875,7019.7001953125,2091.5
2015-03-25,19746.19921875,11865.3203125,6991.0,2061.050048828125
2015-03-26,19471.119140625,11843.6796875,6895.2998046875,2056.14990234375
2015-03-27,19285.630859375,11868.330078125,6855.0,2061.02001953125
2015-03-30,19411.400390625,12086.009765625,6891.39990234375,2086.239990234375
2015-03-31,19206.990234375,11966.169921875,6773.0,2067.889892578125
2015-04-01,19034.83984375,12001.3798828125,6809.5,2059.68994140625
2015-04-02,19312.7890625,11967.3896484375,6833.5,2066.9599609375
2015-04-03,19435.080078125,11967.3896484375,6833.5,2066.9599609375
2015-04-06,19397.98046875,11967.3896484375,6833.5,2080.6201171875
2015-04-07,19640.5390625,12123.51953125,6961.7998046875,2076.330078125
2015-04-08,19789.810546875,12035.8603515625,6937.39990234375,2081.89990234375
2015-04-09,19937.720703125,12166.4404296875,7015.39990234375,2091.179931640625
2015-04-10,19907.630859375,12374.73046875,7089.7998046875,2102.06005859375
2015-04-13,19905.4609375,12338.73046875,7064.2998046875,2092.429931640625
2015-04-14,19908.6796875,12227.599609375,7075.2998046875,2095.840087890625
2015-04-15,19869.759765625,12231.33984375,7096.7998046875,2106.6298828125
2015-04-16,19885.76953125,11998.8603515625,7060.5,2104.989990234375
2015-04-17,19652.880859375,11688.7001953125,6994.60009765625,2081.179931640625
2015-04-20,19634.490234375,11891.91015625,7052.10009765625,2100.39990234375
2015-04-21,19909.08984375,11939.580078125,7062.89990234375,2097.2900390625
2015-04-22,20133.900390625,11867.3701171875,7028.2001953125,2107.9599609375
2015-04-23,20187.650390625,11723.580078125,7053.7001953125,2112.929931640625
2015-04-24,20020.0390625,11810.849609375,7070.7001953125,2117.68994140625
2015-04-27,19983.3203125,12039.16015625,7104.0,2108.919921875
2015-04-28,20058.94921875,11811.66015625,7030.5,2114.760009765625
2015-04-29,20058.94921875,11432.7197265625,6946.2998046875,2106.85009765625
2015-04-30,19520.009765625,11454.3798828125,6960.60009765625,2085.510009765625
2015-05-01,19531.630859375,11454.3798828125,6986.0,2108.2900390625
2015-05-04,19531.630859375,11619.849609375,6986.0,2114.489990234375
2015-05-05,19531.630859375,11327.6796875,6927.60009765625,2089.4599609375
2015-05-06,19531.630859375,11350.150390625,6933.7001953125,2080.14990234375
2015-05-07,19291.990234375,11407.9697265625,6887.0,2088.0
2015-05-08,19379.189453125,11709.73046875,7046.7998046875,2116.10009765625
2015-05-11,19620.91015625,11673.349609375,7029.89990234375,2105.330078125
2015-05-12,19624.83984375,11472.41015625,6933.7998046875,2099.1201171875
2015-05-13,19764.720703125,11351.4599609375,6949.60009765625,2098.47998046875
2015-05-14,19570.240234375,11559.8203125,6973.0,2121.10009765625
2015-05-15,19732.919921875,11447.0302734375,6960.5,2122.72998046875
2015-05-18,19890.26953125,11594.2802734375,6968.89990234375,2129.199951171875
2015-05-19,20026.380859375,11853.330078125,6995.10009765625,2127.830078125
2015-05-20,20196.560546875,11848.4697265625,7007.2998046875,2125.85009765625
2015-05-21,20202.869140625,11864.58984375,7013.5,2130.820068359375
2015-05-22,20264.41015625,11815.009765625,7031.7001953125,2126.06005859375
2015-05-25,20413.76953125,11815.009765625,7031.7001953125,2126.06005859375
2015-05-26,20437.48046875,11625.1298828125,6949.0,2104.199951171875
2015-05-27,20472.580078125,11771.1298828125,7033.2998046875,2123.47998046875
2015-05-28,20551.4609375,11677.5703125,7040.89990234375,2120.7900390625
2015-05-29,20563.150390625,11413.8203125,6984.39990234375,2107.389892578125
2015-06-01,20569.869140625,11436.0498046875,6953.60009765625,2111.72998046875
2015-06-02,20543.189453125,11328.7998046875,6928.2998046875,2109.60009765625
2015-06-03,20473.509765625,11419.6201171875,6950.5,2114.070068359375
2015-06-04,20488.189453125,11340.599609375,6859.2001953125,2095.840087890625
2015-06-05,20460.900390625,11197.150390625,6804.60009765625,2092.830078125
2015-06-08,20457.189453125,11064.919921875,6790.0,2079.280029296875
2015-06-09,20096.30078125,11001.2900390625,6753.7998046875,2080.14990234375
2015-06-10,20046.359375,11265.3896484375,6830.2998046875,2105.199951171875
2015-06-11,20382.970703125,11332.7802734375,6846.7001953125,2108.860107421875
2015-06-12,20407.080078125,11196.490234375,6784.89990234375,2094.110107421875
2015-06-15,20387.7890625,10984.9697265625,6710.5,2084.429931640625
2015-06-16,20257.939453125,11044.009765625,6710.10009765625,2096.2900390625
2015-06-17,20219.26953125,10978.009765625,6680.60009765625,2100.43994140625
2015-06-18,19990.8203125,11100.2998046875,6707.89990234375,2121.239990234375
2015-06-19,20174.240234375,11040.099609375,6710.5,2109.989990234375
2015-06-22,20428.189453125,11460.5,6825.7001953125,2122.85009765625
2015-06-23,20809.419921875,11542.5400390625,6834.89990234375,2124.199951171875
2015-06-24,20868.029296875,11471.259765625,6844.7998046875,2108.580078125
2015-06-25,20771.400390625,11473.1298828125,6807.7998046875,2102.31005859375
2015-06-26,20706.150390625,11492.4296875,6753.7001953125,2101.489990234375
2015-06-29,20109.94921875,11083.2001953125,6620.5,2057.639892578125
2015-06-30,20235.73046875,10944.9697265625,6521.0,2063.110107421875
2015-07-01,20329.3203125,11180.5,6608.60009765625,2077.419921875
2015-07-02,20522.5,11099.349609375,6630.5,2076.780029296875
2015-07-03,20539.7890625,11058.3896484375,6585.7998046875,2076.780029296875
2015-07-06,20112.119140625,10890.6298828125,6535.7001953125,2068.760009765625
2015-07-07,20376.58984375,10676.7802734375,6432.2001953125,2081.340087890625
2015-07-08,19737.640625,10747.2998046875,6490.7001953125,2046.6800537109375
2015-07-09,19855.5,10996.41015625,6581.60009765625,2051.31005859375
2015-07-10,19779.830078125,11315.6298828125,6673.39990234375,2076.6201171875
2015-07-13,20089.76953125,11484.3798828125,6738.0,2099.60009765625
2015-07-14,20385.330078125,11516.900390625,6753.7998046875,2108.949951171875
2015-07-15,20463.330078125,11539.66015625,6753.7998046875,2107.39990234375
2015-07-16,20600.119140625,11716.759765625,6796.5,2124.2900390625
2015-07-17,20650.919921875,11673.419921875,6775.10009765625,2126.639892578125
2015-07-20,20650.919921875,11735.7197265625,6788.7001953125,2128.280029296875
2015-07-21,20841.970703125,11604.7998046875,6769.10009765625,2119.2099609375
2015-07-22,20593.669921875,11520.669921875,6667.2998046875,2114.14990234375
2015-07-23,20683.94921875,11512.1103515625,6655.0,2102.14990234375
2015-07-24,20544.529296875,11347.4501953125,6579.7998046875,2079.64990234375
2015-07-27,20350.099609375,11056.400390625,6505.10009765625,2067.639892578125
2015-07-28,20328.890625,11173.91015625,6555.2998046875,2093.25
2015-07-29,20302.91015625,11211.849609375,6631.0,2108.570068359375
2015-07-30,20522.830078125,11257.150390625,6668.89990234375,2108.6298828125
2015-07-31,20585.240234375,11308.990234375,6696.2998046875,2103.840087890625
2015-08-03,20548.109375,11443.7197265625,6688.60009765625,2098.0400390625
2015-08-04,20520.359375,11456.0703125,6686.60009765625,2093.320068359375
2015-08-05,20614.060546875,11636.2998046875,6752.39990234375,2099.840087890625
2015-08-06,20664.439453125,11585.099609375,6747.10009765625,2083.56005859375
2015-08-07,20724.560546875,11490.830078125,6718.5,2077.570068359375
2015-08-10,20808.689453125,11604.7802734375,6736.2001953125,2104.179931640625
2015-08-11,20720.75,11293.650390625,6664.5,2084.070068359375
2015-08-12,20392.76953125,10924.6103515625,6571.2001953125,2086.050048828125
2015-08-13,20595.55078125,11014.6298828125,6568.2998046875,2083.389892578125
2015-08-14,20519.44921875,10985.1396484375,6550.7001953125,2091.5400390625
2015-08-17,20620.259765625,10940.330078125,6550.2998046875,2102.43994140625
2015-08-18,20554.470703125,10915.919921875,6526.2998046875,2096.919921875
2015-08-19,20222.630859375,10682.150390625,6403.5,2079.610107421875
2015-08-20,20033.51953125,10432.1904296875,6367.89990234375,2035.72998046875
2015-08-21,19435.830078125,10124.51953125,6187.7001953125,1970.8900146484375
2015-08-24,18540.6796875,9648.4296875,5898.89990234375,1893.2099609375
2015-08-25,17806.69921875,10128.1201171875,6081.2998046875,1867.6099853515625
2015-08-26,18376.830078125,9997.4296875,5979.2001953125,1940.510009765625
2015-08-27,18574.439453125,10315.6201171875,6192.0,1987.6600341796875
2015-08-28,19136.3203125,10298.5302734375,6247.89990234375,1988.8699951171875
2015-08-31,18890.48046875,10259.4599609375,6247.89990234375,1972.1800537109375
2015-09-01,18165.689453125,10015.5703125,6058.5,1913.8499755859375
2015-09-02,18095.400390625,10048.0498046875,6083.2998046875,1948.8599853515625
2015-09-03,18182.390625,10317.83984375,6194.10009765625,1951.1300048828125
2015-09-04,17792.16015625,10038.0400390625,6042.89990234375,1921.219970703125
2015-09-07,17860.470703125,10108.6103515625,6074.5,1921.219970703125
2015-09-08,17427.080078125,10271.3603515625,6146.10009765625,1969.4100341796875
2015-09-09,18770.509765625,10303.1201171875,6229.0,1942.0400390625
2015-09-10,18299.619140625,10210.4404296875,6155.7998046875,1952.2900390625
2015-09-11,18264.220703125,10123.5595703125,6117.7998046875,1961.050048828125
2015-09-14,17965.69921875,10131.740234375,6084.60009765625,1953.030029296875
